current[mA],power[mW],voltage[V],mpd_current[mA]
438,85.759,1.3756,-1.192e-11
439,85.832,1.3763,-9.06e-10
440,85.935,1.3770,6.914e-10
441,85.977,1.3776,5.364e-10
442,86.062,1.3782,5.841e-10
443,86.111,1.3789,1.669e-10
444,86.171,1.3796,4.649e-10
445,86.183,1.3802,8.583e-10
446,86.214,1.3808,1.705e-09
447,86.341,1.3815,8.106e-10
448,86.365,1.3821,1.788e-10
449,86.389,1.3827,1.86e-09
450,86.492,1.3834,4.172e-10
451,86.486,1.3840,3.576e-10
452,86.541,1.3846,0
453,86.680,1.3853,8.225e-10
454,86.735,1.3859,1.538e-09
455,86.741,1.3865,8.106e-10
456,86.826,1.3872,5.007e-10
457,86.784,1.3878,1.872e-09
458,86.844,1.3884,7.868e-10
459,86.911,1.3890,1.8e-09
460,87.038,1.3897,1.085e-09
461,87.014,1.3902,1.788e-10
462,87.087,1.3908,1.192e-11
463,87.172,1.3915,-7.391e-10
464,87.153,1.3921,3.934e-10
465,87.196,1.3927,-2.146e-10
466,87.263,1.3933,-7.153e-11
467,87.305,1.3939,-1.001e-09
468,87.275,1.3945,4.53e-10
469,87.390,1.3951,6.914e-10
470,87.444,1.3957,1.204e-09
471,87.499,1.3963,2.623e-10
472,87.499,1.3969,1.025e-09
473,87.578,1.3975,1.192e-10
474,87.554,1.3981,1.848e-09
475,87.632,1.3987,1.86e-09
476,87.651,1.3993,1.955e-09
477,87.723,1.3999,1.156e-09
478,87.687,1.4005,9.418e-10
479,87.796,1.4010,1.252e-09
480,87.802,1.4017,1.919e-09
481,87.857,1.4022,-7.153e-11
482,87.863,1.4028,1.359e-09
483,88.008,1.4034,2.027e-10
484,87.954,1.4040,6.437e-10
485,88.039,1.4046,2.038e-09
486,88.051,1.4051,-6.199e-10
487,88.051,1.4057,3.195e-09
488,88.081,1.4063,8.821e-10
489,88.099,1.4069,1.49e-09
490,88.148,1.4074,6.557e-10
491,88.190,1.4080,-3.695e-10
492,88.245,1.4086,2.289e-09
493,88.257,1.4092,5.722e-10
494,88.263,1.4097,1.812e-09
495,88.311,1.4103,2.611e-09
496,88.360,1.4108,1.788e-09
497,88.396,1.4114,2.813e-09
498,88.402,1.4120,1.025e-09
499,88.439,1.4126,-3.695e-10
500,88.445,1.4131,9.537e-10
